Date|Period|ptdfFR|ptdfDE|ptdfAT|ptdfBE|ptdfNL|ram|Class|idDayType|TypicalDay
2018-11-28|17|-0.00042|-0.00042|-0.07834|0.00076|0|384|winterSe|2|TRUE
2018-11-28|17|-0.25764|-0.12137|-0.15793|0|0|576|winterSe|2|TRUE
2018-11-28|17|-0.19382|-0.11999|-0.13938|-0.34676|0|809|winterSe|2|TRUE
2018-11-28|17|0.01547|0.02525|-0.02757|0.01547|0|306|winterSe|2|TRUE
2018-11-28|17|0|0|-0.06928|0|0|340|winterSe|2|TRUE
2018-11-28|17|-0.08161|0.0223|-0.00571|-0.32261|0.0018|1558|winterSe|2|TRUE
2018-11-28|17|-1e-05|-1e-05|-0.07724|-3e-04|0|380|winterSe|2|TRUE
2018-11-28|17|-0.01929|0.00219|-0.12164|-0.00777|0|642|winterSe|2|TRUE
2018-11-28|17|0.00501|0.00501|0.16907|0.00666|0|815|winterSe|2|TRUE
2018-11-28|17|-0.01142|0.00766|-0.11657|0|0|642|winterSe|2|TRUE
2018-11-28|17|0.17772|-0.06678|-0.00194|0.10574|0|912|winterSe|2|TRUE
2018-11-28|17|-0.00133|-0.00133|-0.07017|0|0|340|winterSe|2|TRUE
2018-11-28|17|0.00167|0.01535|-0.10346|0|0|616|winterSe|2|TRUE
2018-11-28|17|0|0.01217|0.1838|0|0|867|winterSe|2|TRUE
2018-11-28|17|-0.01718|0|-0.12556|-0.00434|0|642|winterSe|2|TRUE
2018-11-28|17|0.00019|0.01212|0.18256|0.00019|0|861|winterSe|2|TRUE
2018-11-28|17|-0.01975|0.00127|-0.1228|-0.0079|0|642|winterSe|2|TRUE
2018-11-28|17|-0.18446|-0.0891|-0.1194|0.14494|0|588|winterSe|2|TRUE
2018-11-28|17|-0.02081|0|-0.12422|-0.00934|0|642|winterSe|2|TRUE
2018-11-28|17|-0.00115|0|-0.0766|-0.00149|0|379|winterSe|2|TRUE
2018-11-28|17|-0.37341|-0.34263|-0.35214|-0.39585|0|802|winterSe|2|TRUE
2018-11-28|17|0|0|0|-1|0|5500|winterSe|2|TRUE
2018-11-28|17|0.01358|0|0.14876|0.00497|0|765|winterSe|2|TRUE
2018-11-28|17|-0.33719|-0.18998|-0.23027|-0.33719|0|809|winterSe|2|TRUE
2018-11-28|17|-0.01699|0.01412|0.18321|-0.00451|0|885|winterSe|2|TRUE
2018-11-28|17|-0.02059|0.01665|0.18344|-0.00771|0|885|winterSe|2|TRUE
2018-11-28|17|-0.25861|-0.09978|-0.13933|0|0|588|winterSe|2|TRUE
2018-11-28|17|-0.00084|-0.00084|-0.07838|0.00091|0|383|winterSe|2|TRUE
2018-11-28|17|-0.00462|0.01462|-0.10867|0|0|642|winterSe|2|TRUE
2018-11-28|17|0.00053|-0.00051|-0.07409|0|0|364|winterSe|2|TRUE
2018-11-28|17|-0.33545|-0.17969|-0.22099|-0.33545|0|809|winterSe|2|TRUE
2018-11-28|17|0|0|-0.078|1e-04|0|383|winterSe|2|TRUE
2018-11-28|17|-0.00153|-0.00153|-0.07028|-0.00039|0|340|winterSe|2|TRUE
2018-11-28|17|-0.00999|0|-0.12935|0|0|649|winterSe|2|TRUE
2018-11-28|17|-0.03895|0.01494|-0.00423|-0.08528|-0.1449|658|winterSe|2|TRUE
2018-11-28|17|0.19718|-0.03971|0.02677|0.10348|0|912|winterSe|2|TRUE
2018-11-28|17|0.00078|-0.00262|-0.07512|0.00078|0|364|winterSe|2|TRUE
2018-11-28|17|0.00698|0.00698|0.17989|0|0|867|winterSe|2|TRUE
2018-11-28|17|0.00198|-0.00369|-0.0749|0.00081|0|364|winterSe|2|TRUE
2018-11-28|17|-0.00935|0.00346|-0.12269|-0.00935|0|642|winterSe|2|TRUE
2018-11-28|17|0.19009|-0.05947|0.00188|0.10719|0|912|winterSe|2|TRUE
2018-11-28|17|-0.26824|-0.12417|-0.15992|0|0|588|winterSe|2|TRUE
2018-11-28|17|0.00073|0|0.15558|0|0|765|winterSe|2|TRUE
2018-11-28|17|-0.10606|0.02511|-0.00605|0.20373|0.10953|582|winterSe|2|TRUE
2018-11-28|17|0|0.00108|0.17742|0|0|867|winterSe|2|TRUE
2018-11-28|17|-0.00194|0.00348|-0.11956|-0.00269|0|616|winterSe|2|TRUE
2018-11-28|17|0.00096|0.00754|-0.11469|0|0|616|winterSe|2|TRUE
2018-11-28|17|0|0.00107|0.17619|0|0|861|winterSe|2|TRUE
2018-11-28|17|-0.00796|0.0047|-0.1161|-0.00796|0|616|winterSe|2|TRUE
2018-11-28|17|0.01787|-0.00756|0.00212|-0.08888|-0.03613|636|winterSe|2|TRUE
2018-11-28|17|-0.18778|-0.08418|-0.1085|0.16876|0|588|winterSe|2|TRUE
2018-11-28|17|-0.26302|-0.12391|-0.16122|0|0|588|winterSe|2|TRUE
2018-11-28|17|0.00077|-0.00261|-0.07495|0|0|364|winterSe|2|TRUE
2018-11-28|17|-0.00889|0|-0.12777|-0.00889|0|642|winterSe|2|TRUE
2018-11-28|17|-0.00804|0.00342|-0.11736|-0.00915|0|616|winterSe|2|TRUE
2018-11-28|17|-0.11829|-0.00749|-0.01079|-0.19856|-0.13896|1060|winterSe|2|TRUE
2018-11-28|17|-0.00825|0.00351|-0.12043|0.00396|0|632|winterSe|2|TRUE
2018-11-28|17|0.00943|0.01973|-0.03496|0.00943|0|306|winterSe|2|TRUE
2018-11-28|17|0.00375|-0.00077|0.15379|0|0|771|winterSe|2|TRUE
2018-11-28|17|-0.01287|0|-0.1285|0|0|649|winterSe|2|TRUE
2018-11-28|17|-0.34066|-0.18815|-0.22731|-0.34066|0|809|winterSe|2|TRUE
2018-11-28|17|-0.00116|0|-0.07748|0.00089|0|383|winterSe|2|TRUE
2018-11-28|17|-0.33932|-0.29092|-0.31115|-0.36833|0|802|winterSe|2|TRUE
2018-11-28|17|-0.23953|-0.14601|-0.16485|-0.35841|0|809|winterSe|2|TRUE
2018-11-28|17|-0.01163|0.01366|0.18477|0|0|885|winterSe|2|TRUE
2018-11-28|17|-0.26814|-0.12421|-0.16|0|0|588|winterSe|2|TRUE
2018-11-28|17|-0.02008|0|-0.1245|-0.00801|0|642|winterSe|2|TRUE
2018-11-28|17|-0.00579|0|-0.12888|-0.0052|0|642|winterSe|2|TRUE
2018-11-28|17|-0.00107|-0.00107|-0.07874|0.00089|0|384|winterSe|2|TRUE
2018-11-28|17|0.19272|-0.048|0.01645|0.10131|0|912|winterSe|2|TRUE
2018-11-28|17|-0.0059|0|-0.12882|-0.00573|0|642|winterSe|2|TRUE
2018-11-28|17|0.1969|-0.05371|0.00716|0.11054|0|912|winterSe|2|TRUE
2018-11-28|17|-0.16065|-0.06102|-0.08515|0.19935|0|576|winterSe|2|TRUE
2018-11-28|17|0.20728|-0.03615|0.02885|0.11708|0|912|winterSe|2|TRUE
2018-11-28|17|-0.23326|-0.08033|-0.11806|0.04623|0|588|winterSe|2|TRUE
2018-11-28|17|0.00199|-0.0037|-0.0751|0.00081|0|365|winterSe|2|TRUE
2018-11-28|17|-0.24696|-0.16178|-0.18579|-0.34844|0|809|winterSe|2|TRUE
2018-11-28|17|-0.18856|-0.06486|-0.09445|0.14699|0|588|winterSe|2|TRUE
2018-11-28|17|0.01285|0.00171|0.15655|0|0|798|winterSe|2|TRUE
2018-11-28|17|0.01126|0.00694|0.16393|0.00421|0|798|winterSe|2|TRUE
2018-11-28|17|-0.01244|0.00356|-0.12212|0|0|642|winterSe|2|TRUE
2018-11-28|17|-0.00893|0.01292|-0.10982|0|0|642|winterSe|2|TRUE
2018-11-28|17|0.00074|0|0.1568|0|0|771|winterSe|2|TRUE
2018-11-28|17|0.20863|-0.03482|0.03005|0.11711|0|912|winterSe|2|TRUE
2018-11-28|17|0.00065|-0.00099|-0.07438|0.00065|0|364|winterSe|2|TRUE
2018-11-28|17|0.01085|0.00172|0.15802|-0.00207|0|804|winterSe|2|TRUE
2018-11-28|17|0.00161|-0.00049|0.00013|0.19324|-0.00344|501|winterSe|2|TRUE
2018-11-28|17|-0.24008|-0.08298|-0.1219|0.03104|0|588|winterSe|2|TRUE
2018-11-28|17|0.00694|0.00694|0.17864|0|0|861|winterSe|2|TRUE
2018-11-28|17|-0.22273|-0.08549|-0.1114|0.10255|0|576|winterSe|2|TRUE
2018-11-28|17|-0.34057|-0.18944|-0.22858|-0.34057|0|809|winterSe|2|TRUE
2018-11-28|17|-0.00191|0|-0.07722|0.00109|0|383|winterSe|2|TRUE
2018-11-28|17|-0.04005|-0.03675|-0.15641|-0.02885|0|660|winterSe|2|TRUE
2018-11-28|17|0.0085|0.0032|0.16613|0.0085|0|815|winterSe|2|TRUE
2018-11-28|17|-0.19828|-0.067|-0.10577|0.09129|0|588|winterSe|2|TRUE
2018-11-28|17|-0.00045|9e-04|0.17716|-0.00045|0|867|winterSe|2|TRUE
2018-11-28|17|0|-0.0024|-0.07532|0|0|364|winterSe|2|TRUE
2018-11-28|17|0.00049|0.00049|0.17702|0|0|867|winterSe|2|TRUE
2018-11-28|17|0.16154|-0.07642|-0.00899|0.09478|0|912|winterSe|2|TRUE
2018-11-28|17|0.00587|0|0.15338|-0.00059|0|771|winterSe|2|TRUE
2018-11-28|17|-0.18273|-0.08216|-0.10594|0.16717|0|576|winterSe|2|TRUE
2018-11-28|17|-0.02977|0.00756|-0.00439|-0.05552|-0.17323|718|winterSe|2|TRUE
2018-11-28|17|0.20384|-0.03532|0.03026|0.10779|0|912|winterSe|2|TRUE
2018-11-28|17|0.01472|0|0.14782|0.00379|0|765|winterSe|2|TRUE
2018-11-28|17|0.01294|0.00172|0.15773|0|0|804|winterSe|2|TRUE
2018-11-28|17|0.01697|0.00169|0.15485|0.00397|0|798|winterSe|2|TRUE
2018-11-28|17|-0.01234|0|-0.12854|0.00053|0|649|winterSe|2|TRUE
2018-11-28|17|-0.00983|0.00605|0.18073|-0.00383|0|885|winterSe|2|TRUE
2018-11-28|17|0.00586|0|0.15336|0.00441|0|765|winterSe|2|TRUE
2018-11-28|17|-0.18655|-0.08387|-0.10816|0.17066|0|588|winterSe|2|TRUE
2018-11-28|17|0.00084|-0.0011|-0.07418|0|0|364|winterSe|2|TRUE
2018-11-28|17|-0.33919|-0.1902|-0.22979|-0.33919|0|809|winterSe|2|TRUE
2018-11-28|17|0.00204|-0.00295|-0.07452|0.00087|0|364|winterSe|2|TRUE
2018-11-28|17|-0.00587|0|-0.12893|-0.00376|0|642|winterSe|2|TRUE
2018-11-28|17|0.0061|0.0061|0.17956|0.0061|0|861|winterSe|2|TRUE
2018-11-28|17|-0.19067|-0.12319|-0.14231|-0.34618|0|809|winterSe|2|TRUE
2018-11-28|17|0.19378|-0.051|0.0146|0.11725|0|912|winterSe|2|TRUE
2018-11-28|17|0.00038|0.00038|0.1769|-0.00016|0|867|winterSe|2|TRUE
2018-11-28|17|0.00021|-0.00265|-0.07536|0.00021|0|364|winterSe|2|TRUE
2018-11-28|17|-0.0025|0.00326|-0.12535|-0.0025|0|642|winterSe|2|TRUE
2018-11-28|17|-0.14113|-0.02458|-0.01765|-0.0736|0.00481|556|winterSe|2|TRUE
2018-11-28|17|0.00083|-0.00203|-0.07481|0.00083|0|364|winterSe|2|TRUE
2018-11-28|17|-0.01149|0|-0.12874|0.00077|0|649|winterSe|2|TRUE
2018-11-28|17|0.00054|-0.00051|-0.07428|0|0|365|winterSe|2|TRUE
2018-11-28|17|-0.01181|0|-0.12675|-0.01181|0|642|winterSe|2|TRUE
2018-11-28|17|0|0.01496|-0.10425|0|0|616|winterSe|2|TRUE
2018-11-28|17|-0.19101|-0.09879|-0.12418|-0.33519|0|809|winterSe|2|TRUE
2018-11-28|17|-0.00771|0.01124|-0.11243|-0.00253|0|642|winterSe|2|TRUE
2018-11-28|17|0.01039|0|0.15134|0.00795|0|765|winterSe|2|TRUE
2018-11-28|17|0.01097|0.00174|0.1598|0.00979|0|798|winterSe|2|TRUE
2018-11-28|17|-0.01297|0.01817|0.18672|-0.00459|0|885|winterSe|2|TRUE
2018-11-28|17|-0.00424|0.0031|-0.1252|0|0|642|winterSe|2|TRUE
2018-11-28|17|0.00073|0|0.1568|0|0|771|winterSe|2|TRUE
2018-11-28|17|-0.21766|-0.12375|-0.15628|-0.32569|0|809|winterSe|2|TRUE
2018-11-28|17|-0.00116|0|-0.07768|9e-04|0|384|winterSe|2|TRUE
2018-11-28|17|-0.18809|-0.06479|-0.09428|0.14805|0|588|winterSe|2|TRUE
2018-11-28|17|-0.2269|-0.09468|-0.12104|0.10447|0|588|winterSe|2|TRUE
2018-11-28|17|-0.0128|0.0142|0.18428|-0.00865|0|885|winterSe|2|TRUE
2018-11-28|17|-0.00042|-0.00042|-0.07719|-0.00089|0|379|winterSe|2|TRUE
2018-11-28|17|-0.19632|-0.0911|-0.11996|-0.33006|0|809|winterSe|2|TRUE
2018-11-28|17|0.00183|-0.00165|-0.07418|0.00065|0|365|winterSe|2|TRUE
2018-11-28|17|0.0016|0.0016|0.17662|0.0016|0|861|winterSe|2|TRUE
2018-11-28|17|0.01308|0.02434|-0.02868|0.01308|0|306|winterSe|2|TRUE
2018-11-28|17|-0.23324|-0.08042|-0.11781|0.0478|0|588|winterSe|2|TRUE
2018-11-28|17|0.01168|-0.00783|0.00027|0.03399|0.14703|419|winterSe|2|TRUE
2018-11-28|17|-0.0112|0|-0.12158|-0.01137|0|616|winterSe|2|TRUE
2018-11-28|17|0.18855|-0.05974|0.0026|0.10806|0|912|winterSe|2|TRUE
2018-11-28|17|1e-05|0|-0.07416|0|0|364|winterSe|2|TRUE
2018-11-28|17|-0.01523|0.00353|-0.12119|-0.00272|0|642|winterSe|2|TRUE
2018-11-28|17|-0.25546|-0.11162|-0.15165|0|0|588|winterSe|2|TRUE
2018-11-28|17|0.0103|-0.00061|0.15003|0|0|771|winterSe|2|TRUE
2018-11-28|17|-0.00084|-0.00084|-0.07858|0.00092|0|384|winterSe|2|TRUE
2018-11-28|17|0.11732|-0.03044|0.00757|-0.24099|-0.12148|2031|winterSe|2|TRUE
2018-11-28|17|-0.22445|-0.10414|-0.13715|-0.37733|0|925|winterSe|2|TRUE
2018-11-28|17|-0.164|-0.0623|-0.08692|0.20352|0|588|winterSe|2|TRUE
2018-11-28|17|-0.18281|-0.08728|-0.11813|0.14503|0|588|winterSe|2|TRUE
2018-11-28|17|-0.02064|0|-0.1243|-0.00883|0|642|winterSe|2|TRUE
2018-11-28|17|0.00205|-0.00136|0.1528|0.00045|0|765|winterSe|2|TRUE
2018-11-28|17|0.00205|-0.00296|-0.07472|0.00088|0|365|winterSe|2|TRUE
2018-11-28|17|0.18069|-0.06358|0.00155|0.10792|0|912|winterSe|2|TRUE
2018-11-28|17|-0.30652|-0.2308|-0.24577|-0.37505|0|802|winterSe|2|TRUE
2018-11-28|17|-0.18809|-0.11466|-0.13505|-0.34352|0|809|winterSe|2|TRUE
2018-11-28|17|0|0.00683|-0.12114|0|0|642|winterSe|2|TRUE
2018-11-28|17|-0.22738|-0.08728|-0.11373|0.10469|0|588|winterSe|2|TRUE
2018-11-28|17|-0.07114|-0.068|-0.17568|-0.05906|0|660|winterSe|2|TRUE
2018-11-28|17|0.00526|0.00526|0.17754|-0.00331|0|867|winterSe|2|TRUE
2018-11-28|17|0.09921|-0.0231|0.00553|-0.18403|-0.09796|1643|winterSe|2|TRUE
2018-11-28|17|0.12216|-0.03359|0.00856|0.32003|-0.04727|1270|winterSe|2|TRUE
2018-11-28|18|-0.19161|-0.08983|-0.12111|0.15288|0|612|winterSe|2|TRUE
2018-11-28|18|-0.00506|0.00235|-0.07376|-0.00506|0|387|winterSe|2|TRUE
2018-11-28|18|0|0|-0.20908|-0.0017|0|1029|winterSe|2|TRUE
2018-11-28|18|-0.0037|-0.0037|-0.21216|-0.0037|0|1029|winterSe|2|TRUE
2018-11-28|18|-0.32242|-0.1336|-0.18003|0|0|721|winterSe|2|TRUE
2018-11-28|18|-0.01522|0.01485|0.18686|-0.00554|0|898|winterSe|2|TRUE
2018-11-28|18|-0.00251|0|-0.07799|-0.00251|0|387|winterSe|2|TRUE
2018-11-28|18|0.15996|-0.08657|-0.02327|0.10711|0|900|winterSe|2|TRUE
2018-11-28|18|-0.00192|0|-0.07696|0.0014|0|382|winterSe|2|TRUE
2018-11-28|18|0.00415|0.00083|0.06887|0.00415|0|342|winterSe|2|TRUE
2018-11-28|18|0.00556|-0.00472|-0.20877|0|0|1029|winterSe|2|TRUE
2018-11-28|18|-0.00494|-0.00507|-0.22444|0|0|1084|winterSe|2|TRUE
2018-11-28|18|0|0|0.17949|-0.00067|0|882|winterSe|2|TRUE
2018-11-28|18|0|0|0|-1|0|5500|winterSe|2|TRUE
2018-11-28|18|0.108|-0.02804|0.00678|-0.16411|-0.11019|1573|winterSe|2|TRUE
2018-11-28|18|-0.27208|-0.10976|-0.14315|0.13241|0|721|winterSe|2|TRUE
2018-11-28|18|-0.00701|4e-04|-0.07623|0|0|387|winterSe|2|TRUE
2018-11-28|18|-0.00686|0|-0.07684|-3e-05|0|387|winterSe|2|TRUE
2018-11-28|18|-0.00705|0|-0.07644|-0.00667|0|387|winterSe|2|TRUE
2018-11-28|18|-0.26211|-0.16538|-0.19201|-0.38804|0|906|winterSe|2|TRUE
2018-11-28|18|-0.00227|-0.00227|-0.2102|-0.00454|0|1029|winterSe|2|TRUE
2018-11-28|18|0.00203|0|-0.20271|0.00086|0|999|winterSe|2|TRUE
2018-11-28|18|-0.32782|-0.14096|-0.18551|0|0|721|winterSe|2|TRUE
2018-11-28|18|0.00073|0.00073|-0.20263|0|0|999|winterSe|2|TRUE
2018-11-28|18|-0.19383|-0.11572|-0.13714|-0.34413|0|812|winterSe|2|TRUE
2018-11-28|18|0.00873|0.00873|0.18323|0.00328|0|876|winterSe|2|TRUE
2018-11-28|18|-0.0024|-0.0024|-0.2218|0.00408|0|1084|winterSe|2|TRUE
2018-11-28|18|0.01225|0.02444|-0.04351|0.01225|0|380|winterSe|2|TRUE
2018-11-28|18|0.00083|0.00083|-0.20261|0.00063|0|999|winterSe|2|TRUE
2018-11-28|18|-0.22188|-0.13388|-0.15707|-0.38663|0|906|winterSe|2|TRUE
2018-11-28|18|-0.00567|0.0015|-0.07476|-0.00567|0|387|winterSe|2|TRUE
2018-11-28|18|0.16673|-0.07939|-0.01536|0.11254|0|900|winterSe|2|TRUE
2018-11-28|18|-0.23531|-0.08161|-0.11805|0.17332|0|721|winterSe|2|TRUE
2018-11-28|18|-0.00745|0|-0.07664|-0.00042|0|387|winterSe|2|TRUE
2018-11-28|18|0.12101|-0.03303|0.00817|0.32017|-0.05437|1166|winterSe|2|TRUE
2018-11-28|18|0|0.01106|0.18504|0|0|876|winterSe|2|TRUE
2018-11-28|18|-0.32387|-0.14343|-0.18906|0|0|721|winterSe|2|TRUE
2018-11-28|18|-0.23024|-0.09848|-0.12943|0.20238|0|721|winterSe|2|TRUE
2018-11-28|18|0.0164|0.02968|-0.03637|0.0164|0|380|winterSe|2|TRUE
2018-11-28|18|0.00942|-0.01661|-0.22866|0.00415|0|1106|winterSe|2|TRUE
2018-11-28|18|0.00159|-0.00048|0.00012|0.19325|-0.00326|446|winterSe|2|TRUE
2018-11-28|18|0|0.00879|-0.06635|0|0|387|winterSe|2|TRUE
2018-11-28|18|-0.23074|-0.09906|-0.13025|0.2005|0|721|winterSe|2|TRUE
2018-11-28|18|-0.00066|0|0.17639|-6e-04|0|866|winterSe|2|TRUE
2018-11-28|18|0.00469|-0.01055|-0.22429|0.00469|0|1084|winterSe|2|TRUE
2018-11-28|18|0.00718|0.00069|0.06633|0.00157|0|342|winterSe|2|TRUE
2018-11-28|18|0.01673|-0.01851|-0.22556|0.00629|0|1106|winterSe|2|TRUE
2018-11-28|18|-0.00302|-0.00302|-0.21088|-0.00481|0|1029|winterSe|2|TRUE
2018-11-28|18|-0.23123|-0.09877|-0.12969|0.20113|0|721|winterSe|2|TRUE
2018-11-28|18|0.01106|-0.01656|-0.228|0.00591|0|1106|winterSe|2|TRUE
2018-11-28|18|-6e-04|0|0.17641|-6e-04|0|866|winterSe|2|TRUE
2018-11-28|18|0.00523|0.00523|0.18502|0.00693|0|893|winterSe|2|TRUE
2018-11-28|18|-0.26044|-0.15549|-0.17831|-0.39629|0|906|winterSe|2|TRUE
2018-11-28|18|-0.33068|-0.25791|-0.27612|-0.39808|0|862|winterSe|2|TRUE
2018-11-28|18|0.01171|-0.00733|0.00026|0.03411|0.15078|436|winterSe|2|TRUE
2018-11-28|18|0.00018|0.01112|0.18509|0.00018|0|876|winterSe|2|TRUE
2018-11-28|18|0.00119|0|-0.20329|0.00119|0|999|winterSe|2|TRUE
2018-11-28|18|-0.32084|-0.1361|-0.18291|0|0|721|winterSe|2|TRUE
2018-11-28|18|-0.01031|0.00951|0.18533|-0.00385|0|898|winterSe|2|TRUE
2018-11-28|18|0.00423|7e-04|0.06677|-0.00126|0|340|winterSe|2|TRUE
2018-11-28|18|-0.01195|0.01519|0.1881|-0.00422|0|898|winterSe|2|TRUE
2018-11-28|18|-0.00578|0.00735|-0.06668|0|0|387|winterSe|2|TRUE
2018-11-28|18|0.00437|0.00174|0.06883|0|0|342|winterSe|2|TRUE
2018-11-28|18|0.00555|7e-04|0.06701|0|0|342|winterSe|2|TRUE
2018-11-28|18|0.23925|-0.00476|0.05865|0.13682|0|900|winterSe|2|TRUE
2018-11-28|18|0.01676|-0.01097|-0.22177|0.00561|0|1106|winterSe|2|TRUE
2018-11-28|18|-0.22012|-0.13783|-0.16073|-0.38644|0|906|winterSe|2|TRUE
2018-11-28|18|0.20692|-0.01995|0.04746|0.09916|0|900|winterSe|2|TRUE
2018-11-28|18|-0.00469|0.00626|-0.06848|-0.00154|0|387|winterSe|2|TRUE
2018-11-28|18|0.00421|0|0.06635|-0.00064|0|340|winterSe|2|TRUE
2018-11-28|18|-0.22731|-0.11401|-0.1448|-0.37391|0|906|winterSe|2|TRUE
2018-11-28|18|-0.32613|-0.14308|-0.18805|0|0|721|winterSe|2|TRUE
2018-11-28|18|0|0|-0.22068|0.00186|0|1084|winterSe|2|TRUE
2018-11-28|18|-0.27254|-0.10262|-0.13611|0.13263|0|721|winterSe|2|TRUE
2018-11-28|18|-0.00524|0.00211|-0.07404|-0.00524|0|387|winterSe|2|TRUE
2018-11-28|18|0.01791|0.02957|-0.03664|0.01791|0|380|winterSe|2|TRUE
2018-11-28|18|0.00685|0.00685|0.18171|0|0|876|winterSe|2|TRUE
2018-11-28|18|0.00146|0|-0.209|0|0|1029|winterSe|2|TRUE
2018-11-28|18|-0.00057|-0.00011|0.17631|-0.00057|0|866|winterSe|2|TRUE
2018-11-28|18|0.00382|-0.00386|-0.22142|0.00382|0|1084|winterSe|2|TRUE
2018-11-28|18|-0.01305|0|-0.07473|-0.00541|0|387|winterSe|2|TRUE
2018-11-28|18|-0.00035|0|0.1765|-0.00035|0|866|winterSe|2|TRUE
2018-11-28|18|-0.24437|-0.08301|-0.12857|0.11892|0|721|winterSe|2|TRUE
2018-11-28|18|0.00249|0|0.06862|0.00229|0|342|winterSe|2|TRUE
2018-11-28|18|0.01666|-0.017|-0.22454|0.00467|0|1106|winterSe|2|TRUE
2018-11-28|18|0.0167|-0.01705|-0.22518|0.00777|0|1106|winterSe|2|TRUE
2018-11-28|18|-0.23629|-0.08228|-0.11969|0.06547|0|612|winterSe|2|TRUE
2018-11-28|18|-0.2361|-0.0823|-0.11942|0.06707|0|612|winterSe|2|TRUE
2018-11-28|18|0.00279|-0.0013|-0.20881|0|0|1029|winterSe|2|TRUE
2018-11-28|18|-0.22071|-0.11748|-0.14562|-0.37734|0|906|winterSe|2|TRUE
2018-11-28|18|0.00096|0|-0.20894|-0.00076|0|1029|winterSe|2|TRUE
2018-11-28|18|0.19603|-0.04097|0.02133|0.09497|0|900|winterSe|2|TRUE
2018-11-28|18|0.00045|0.00872|-0.0649|0|0|380|winterSe|2|TRUE
2018-11-28|18|-0.03102|-0.02914|-0.07882|-0.02567|0|301|winterSe|2|TRUE
2018-11-28|18|0|-0.0087|-0.21409|0|0|1029|winterSe|2|TRUE
2018-11-28|18|-0.005|-0.005|-0.22441|0|0|1084|winterSe|2|TRUE
2018-11-28|18|0.00021|0.00021|0.17881|0.00021|0|876|winterSe|2|TRUE
2018-11-28|18|-0.22575|-0.10583|-0.14268|0.18011|0|721|winterSe|2|TRUE
2018-11-28|18|4e-04|4e-04|-0.20164|-0.00096|0|994|winterSe|2|TRUE
2018-11-28|18|-0.35071|-0.19238|-0.23415|-0.37882|0|906|winterSe|2|TRUE
2018-11-28|18|0.0053|-0.00831|-0.22296|0.0053|0|1084|winterSe|2|TRUE
2018-11-28|18|0.00662|-0.00907|-0.21021|0|0|1029|winterSe|2|TRUE
2018-11-28|18|-0.00114|-0.00114|-0.2211|0.00344|0|1084|winterSe|2|TRUE
2018-11-28|18|-0.01191|0.01401|0.1875|-0.00299|0|898|winterSe|2|TRUE
2018-11-28|18|0.11616|-0.02992|0.00722|-0.24037|-0.11768|1948|winterSe|2|TRUE
2018-11-28|18|0.00062|-0.01002|-0.22567|0.00062|0|1084|winterSe|2|TRUE
2018-11-28|18|0.07002|-0.1509|-0.08658|0.00876|0|900|winterSe|2|TRUE
2018-11-28|18|-0.00663|0.01134|0.18768|0|0|898|winterSe|2|TRUE
2018-11-28|18|0.01103|-0.0165|-0.22722|0.00222|0|1106|winterSe|2|TRUE
2018-11-28|18|0.00488|0|0.06668|0|0|342|winterSe|2|TRUE
2018-11-28|18|-0.03099|-0.02916|-0.07885|-0.02563|0|301|winterSe|2|TRUE
2018-11-28|18|-0.23133|-0.08711|-0.11553|0.11258|0|612|winterSe|2|TRUE
2018-11-28|18|0.00651|0|0.06601|0.00156|0|342|winterSe|2|TRUE
2018-11-28|18|0.00193|-0.01041|-0.22533|0.00193|0|1084|winterSe|2|TRUE
2018-11-28|18|-0.27682|-0.12144|-0.15962|0|0|612|winterSe|2|TRUE
2018-11-28|18|-0.00283|0.00828|-0.06624|0|0|387|winterSe|2|TRUE
2018-11-28|18|-0.24159|-0.08481|-0.12301|0.05419|0|612|winterSe|2|TRUE
2018-11-28|18|-0.13909|-0.02363|-0.01704|-0.0721|0.00786|623|winterSe|2|TRUE
2018-11-28|18|0.20852|-0.05508|-0.00261|0.1193|0|900|winterSe|2|TRUE
2018-11-28|18|-0.17012|-0.06344|-0.08896|0.21309|0|612|winterSe|2|TRUE
2018-11-28|18|0|0|-0.20989|0|0|1029|winterSe|2|TRUE
2018-11-28|18|0.0051|0.0051|0.18053|-0.00321|0|882|winterSe|2|TRUE
2018-11-28|18|-0.00229|0|-0.07687|0.00132|0|382|winterSe|2|TRUE
2018-11-28|18|-0.01516|0.00644|-0.00177|0.0813|0.03201|201|winterSe|2|TRUE
2018-11-28|18|0|0.00014|0.17876|0|0|876|winterSe|2|TRUE
2018-11-28|18|-0.19585|-0.08408|-0.11056|0.17018|0|612|winterSe|2|TRUE
2018-11-28|18|-0.00905|0.0025|-0.07242|-0.00407|0|387|winterSe|2|TRUE
2018-11-28|18|-0.28463|-0.09992|-0.14492|0.06384|0|721|winterSe|2|TRUE
2018-11-28|18|-0.2256|-0.10371|-0.14124|0.17758|0|721|winterSe|2|TRUE
2018-11-28|18|0.01109|-0.0183|-0.22846|0.00414|0|1106|winterSe|2|TRUE
2018-11-28|18|-0.00683|4e-05|-0.0768|0|0|387|winterSe|2|TRUE
2018-11-28|18|-0.01191|0.01401|0.18736|-0.00545|0|898|winterSe|2|TRUE
2018-11-28|18|0.02141|-0.01712|-0.22228|0.00751|0|1106|winterSe|2|TRUE
2018-11-28|18|-0.00318|-0.00318|-0.2224|0.0037|0|1084|winterSe|2|TRUE
